,Key,Year initiated,original_post,title,url,Solution Source,VPN Solution,VPN Protocol,Endpoints,Olivia VPN Problem,Ryan VPN Problem,Sean VPN Problem,Final VPN Problem,VPN #
121,466,2016,out sudden ipsec tunnel remot site 2026821120 connect previous ok config chang ike phase 1 even connect debug nt know might error putti log 20160512 151936 may 12 120650 ikev1 debug pitcher receiv key acquir messag spi 0x0 may 12 120650 ikev1 ip 2026821120 queu keyacquir messag process p1 sa complet may 12 120653 ikev1 debug pitcher receiv key acquir messag spi 0x0 may 12 120653 ikev1 ip 2026821120 queu keyacquir messag process p1 sa complet may 12 120654 ikev1 debug ip 2026821120 ike mm initi fsm error histori struct 0xd84aff40 lt state lt event mmdone everror mmwaitmsg2 evretri mmwaitmsg2 evtimeout mmwaitmsg2 nullev mmsndmsg1 evsndmsg mmsndmsg1 evstarttmr mmsndmsg1 evresendmsg mmwaitmsg2 evretri may 12 120654 ikev1 debug ip 2026821120 ike sa mm914f04ce termin flag 0x01000022 refcnt 0 tuncnt 0 may 12 120654 ikev1 debug ip 2026821120 send deletedelet reason messag may 12 120659 ikev1 debug pitcher receiv key acquir messag spi 0x0 may 12 120659 ikev1 ip 2026821120 ike initi new phase 1 intf intern ike peer 2026821120 local proxi address 10215200 remot proxi address 1021000 map vpnmap may 12 120659 ikev1 debug ip 2026821120 construct isakmp sa payload may 12 120659 ikev1 debug ip 2026821120 construct fragment vid extend capabl payload may 12 120659 ikev1 ip 2026821120 ikedecod send messag msgid0 payload hdr sa 1 vendor 13 none 0 total length 112 may 12 120700 ikev1 debug pitcher receiv key acquir messag spi 0x0 may 12 120700 ikev1 ip 2026821120 queu keyacquir messag process p1 sa complet may 12 120703 ikev1 debug pitcher receiv key acquir messag spi 0x0 may 12 120703 ikev1 ip 2026821120 queu keyacquir messag process p1 sa complet may 12 120707 ikev1 ip 2026821120 ikedecod resend messag msgid0 payload hdr sa 1 vendor 13 none 0 total length 112 may 12 120709 ikev1 debug pitcher receiv key acquir messag spi 0x0 may 12 120709 ikev1 ip 2026821120 queu keyacquir messag process p1 sa complet may 12 120715 ikev1 ip 2026821120 ikedecod resend messag msgid0 payload hdr sa 1 vendor 13 none 0 total length 112 may 12 120723 ikev1 ip 2026821120 ikedecod resend messag msgid0 payload hdr sa 1 vendor 13 none 0 total length 112 may 12 120731 ikev1 debug ip 2026821120 ike mm initi fsm error histori struct 0xd8457958 lt state lt event mmdone everror mmwaitmsg2 evretri mmwaitmsg2 evtimeout mmwaitmsg2 nullev mmsndmsg1 evsndmsg mmsndmsg1 evstarttmr mmsndmsg1 evresendmsg mmwaitmsg2 evretri may 12 120731 ikev1 debug ip 2026821120 ike sa mm be63ea64 termin flag 0x01000022 refcnt 0 tuncnt 0 may 12 120731 ikev1 debug ip 2026821120 send deletedelet reason messag may 12 120737 ikev1 debug pitcher receiv key acquir messag spi 0x0 may 12 120737 ikev1 ip 2026821120 ike initi new phase 1 intf intern ike peer 2026821120 local proxi address 10215200 remot proxi address 1021000 map vpnmap may 12 120737 ikev1 debug ip 2026821120 construct isakmp sa payload may 12 120737 ikev1 debug ip 2026821120 construct fragment vid extend capabl payload may 12 120737 ikev1 ip 2026821120 ikedecod send messag msgid0 payload hdr sa 1 vendor 13 none 0 total length 112 may 12 120740 ikev1 debug pitcher receiv key acquir messag spi 0x0 may 12 120740 ikev1 ip 2026821120 queu keyacquir messag process p1 sa complet may 12 120745 ikev1 ip 2026821120 ikedecod resend messag msgid0 payload hdr sa 1 vendor 13 none 0 total length 112 may 12 120746 ikev1 debug pitcher receiv key acquir messag spi 0x0 may 12 120746 ikev1 ip 2026821120 queu keyacquir messag process p1 sa complet may 12 120753 ikev1 ip 2026821120 ikedecod resend messag msgid0 payload hdr sa 1 vendor 13 none 0 total length 112 q,IPSEC tunnel not connect,https://supportforums.cisco.com/discussion/13020821/ipsec-tunnel-not-connect,,,,,,,,,0
122,13,2016,2 queri kindli assist 1 ipsec remot client vpn ikev1 licens restrict 2 major differ between anyconnect shall rate help,Cisco ASA Remote VPN queries,https://supportforums.cisco.com/discussion/13100061/cisco-asa-remote-vpn-queries,,,,,,,,,3
123,857,2016,anyconnect setup two locat fiber point point between two locat commun across issu local want abl use anyconnect connect branch also abl access resourc across ptp branch b tri configur chang split tunnel noth seem get across attach asa config help would greatli appreci site 1921681x site b 192168200x,Anyconnect to fiber site-to-site VPN destination,https://supportforums.cisco.com/discussion/12923696/anyconnect-fiber-site-site-vpn-destination,,,,,,,,,0
124,1481,2015,use asa 5510 firewal wonder mani remot access tunnel creat ideal would one use vpn client would compat window client kind regard alex,IPSEC VPN Configuration,https://supportforums.cisco.com/discussion/12693141/ipsec-vpn-configuration,,,,,,,,,3
125,2723,2015,everyon question given insidetooutsid lan wan ipsec check input access list decrypt – cet encrypt technolog ipsec check input access list check input rate limit input account polici rout rout redirect web cach waa applic optim nat insid outsid local global translat check map mark encrypt check output access list inspect contextbas access control cbac tcp intercept encrypt queue mpl vrf tunnel mpl wan deploy let suppos 3 router b c router encrypt ipsec traffic send router c let examin packet process sequenc regard router b traffic arriv router b router sequenc router b check ipsec input access list decrypt traffic would router b decrypt traffic encrypt send out traffic actual meant go router c sure miss simpl point could someon pleas explain thank h asa 5510 nat ipsec vpn,Cisco Packet Processing Sequence,https://supportforums.cisco.com/discussion/12465416/cisco-packet-processing-sequence,,,,,,,,,3
126,340,2016,everybodi know new licens connect asa5500x in asa 5500x still free 2 licens connect plu apex pleas let know thank rgd chari,New Any Connect License,https://supportforums.cisco.com/discussion/13041856/new-any-connect-license,,,,,,,,,3
127,2096,2015,two asa 5505 licenc base tri creat vpn ipsec use cli step made 1 configur asa1 hostnam vlan 1 vlan 2 2 configur rout static 3 creat object network local remot 4 creat accesslist 5 creat ikev1 6creat tunnelgroup 7configur nat repeat step anoth asa chang ip correct step creat vpn ipsec between devic firewal asa,ASA 5505- I can't create a VPN IPSEC between two ASA 5505,https://supportforums.cisco.com/discussion/12563236/asa-5505-i-cant-create-vpn-ipsec-between-two-asa-5505,,,,,,,,,0
128,1967,2015,read articl whose tile anyconnect certif base authent in comment add user author mention configur remot access vpn certif manag local certif author manag user databas find local certif author manag user databas one give suggest thank,"Where is ""Local Certificate Authority"" in ASDM?",https://supportforums.cisco.com/discussion/12577596/where-local-certificate-authority-asdm,,,,,,,,,3
129,1853,2015,want use dhcp physic interfac spoke router broadband isp sinc address may chang ensur hub respond spoke initi dmvpn tunnel spoke 2900 hub asr1002,DMVPN Initiator / Responder,https://supportforums.cisco.com/discussion/12591526/dmvpn-initiator-responder,,,,,,,,,3
130,2814,2015,configur ipsec vpn site site between two firewal asa 5585 vpn statu up trafic pass issu vpn reconnect everi 3h 4h time 30 minut log file asa57​13041 ip xxxx ike initi rekey phase 1 intf intercpl ike peer xxxx local proxi address 0000 remot proxi address 0000 map na cloghistmsgtext lt 165 asa5713050 group xxxx ip xxxxx connect termin peer xxxx reason ipsec sa idl timeout remot proxi xxxx local proxi xxxx asa4113019 group xxxx usernam xxxx ip xxxx session disconnect session type lantolan durat 2h27m35 byte xmt 677968 byte rcv 108516 reason user request asa5713075 group xxxx ip xxxx overrid initi ipsec rekey durat 86400 28800 second asa5713904 ip xxxxx receiv encrypt packet match sa drop lifetimeout configur phase 1 86400 phase 2 3600 pleas fix issu vpn ip sec,Cisco VPN IP secreconnection every 2 H,https://supportforums.cisco.com/discussion/12452271/cisco-vpn-ip-secreconnection-every-2-h,,,,,,,,,1
131,656,2016,situat tri init connect outsid asa firewal destin ip remot end vpn tunnel peer asa outsid interfac logic traffic slow outsid outsid asa deni traffic convers show sourc outsid destin outsid anyth clever asa fix thank,Cisco ASA VPN/ACL Problem,https://supportforums.cisco.com/discussion/12954066/cisco-asa-vpnacl-problem,,,,,,,,,2
132,3226,2015,anyway get asa asa site site vpn besid interest traffic need keep tunnel regardless traffic anyway,ASA Site to Site VPN (only comes up with interesting traffic),https://supportforums.cisco.com/discussion/12389751/asa-site-site-vpn-only-comes-interesting-traffic,,,,,,,,,3
133,2101,2015,migrat anyconnect vpn one asa anoth asa need suggest migrat need transfer anyconnect vpn configur custom review document look like configur custom thing need transfer one give suggest exactli els need transfer in addit vpn configur custom thank,Migration of Anyconnect VPN issues,https://supportforums.cisco.com/discussion/12562686/migration-anyconnect-vpn-issues,,,,,,,,,3
134,1530,2015,work asa recent upgrad call manag enabl remot phone link cucm upgrad asa new licens key enabl anyconnect phone got follow warn failov disabl refer add new key anyconnect vpn access support phone registr add key ha asa seper key alid activ key may take minut follow featur avail in flash activ key avail in new activ key 100 total uc proxi session proceed updat flash activ key confirm mate licens 2 ssl vpn peer compat licens 250 ssl vpn peer failov disabl mate licens advanc endpoint assess disabl compat licens advanc endpoint assess enabl failov disabl mate licens anyconnect mobil disabl compat licens anyconnect mobil enabl failov disabl mate licens anyconnect vpn phone disabl compat licens anyconnect vpn phone enabl failov disabl mate licens 100 total uc proxi session compat licens 2 total uc proxi session failov disabl follow featur avail in run activ key avail in new activ key 100 total uc proxi session warn run activ key updat request key flash activ key updat request key becom activ next reload cucm asa,License Key for ASA HA conifguration,https://supportforums.cisco.com/discussion/12677351/license-key-asa-ha-conifguration,,,,,,,,,3
135,2421,2015,need nat ip assign vpn dhcp pool lan problem nt know interfac put nat statement onsinc nointerfac in subnet dhcp pool help would appreci,Nat VPN dhcp pool to LAN on 2911 router,https://supportforums.cisco.com/discussion/12515141/nat-vpn-dhcp-pool-lan-2911-router,,,,,,,,,3
136,2981,2015,tri setup ipsec vpn tunnel remot offic setup remot offic isp asa5505 intern server hq isp router 3925 asa5525 intern lan switch hq nate done router asa5525 pure firewal question assign public ip outsid interfac asa5525 hq setup ipsec tunnel between 2 asa origin thought set ipsec tunnel between asa5505 router 3925 need get secur licens router cost us tri avoid pleas let know setup feasibl,IPSec tunnel to an internal ASA5525?,https://supportforums.cisco.com/discussion/12428286/ipsec-tunnel-internal-asa5525,,,,,,,,,3
137,1733,2015,sitetosit vpn between asa v916 code remot asa also sourcedestin nat see interest traffic initi remot side result in ipsec sa near end correspond sa match spi howev remot end sa show packet encrypt none decrypt near end asa show packet decryptedencrypt lose packet in vpn tunnel end match sasspi best regard richard,ASA to ASA VPN-encrypted packets 'getting lost' in tunnel,https://supportforums.cisco.com/discussion/12609681/asa-asa-vpn-encrypted-packets-getting-lost-tunnel,,,,,,,,,4
138,2792,2015,possibl asa ca nt understand router better job asymmetr flow control asa map vpn 168 ipsecisakmp descript custcareonelongridg sitetosit set peer 108170125242 set ip accessgroup vpncryptomap168inacl in set ip accessgroup vpncryptomap168outacl out set transformset aes256sha match address vpncryptomap168acl ip accesslist extend vpncryptomap168acl remark custcareonelongridg vpn sitetosit permit ip 106100 00255255 17218610 000255 ip accesslist extend vpncryptomap168inacl remark custcareonelongridg vpn sitetosit permit icmp objectgroup careonesomersetrestrictog echorepli permit udp eq snmp host 106123101 permit udp host 106123101 eq tftp permit tcp establish permit tcp host 106120288 eq telnet www lpd 5357 5800 5900 ip accesslist extend vpncryptomap168outacl remark custcareonelongridg vpn sitetosit permit ip objectgroup careonesomersetrestrictog,In/Out ACLs per VPN on ASA,https://supportforums.cisco.com/discussion/12455041/inout-acls-vpn-asa,,,,,,,,,3
139,922,2016,friend i´m noob firewal creat vpn sitetosit custom follow inform site 10204xx24 10690024 other site custom 1723020024 network site 106900 intern network custom ask make nat network 106900 go 17230200 get out ip 172301000 anyon know make configur work thank,NAT with VPN,https://supportforums.cisco.com/discussion/12914741/nat-vpn,,,,,,,,,3
140,1023,2016,run anyconnect client environ io router 2921 headend devic upgrad clientpackag router latest version3113015 autoinstal packag client discov bug window base machin abl establish vpn connect anymor authent autoupgrad packag still work afterward error messag appear unabl similiar revert packag router back older version 3111004 bee autoinstal client newer buggi version connect way configur router forc downgrad client way work around manual uninstal packag client thank heinz,Automatic downgrade of Anyconnect Client (IOS Router),https://supportforums.cisco.com/discussion/12862321/automatic-downgrade-anyconnect-client-ios-router,,,,,,,,,0
141,1179,2016,plan setup two factor authent plan buy certif thawt need help choos certif need buy buy code sign ssl certif use twofactor authent buy procedur regard nh ssl vpn certif,Two factor authentication cisco anyconnect using certificates,https://supportforums.cisco.com/discussion/12742731/two-factor-authentication-cisco-anyconnect-using-certificates,,,,,,,,,3
142,349,2016,team tri configur sha256 integr ikev2 ipsec propos sha256 avail version run 90 3 asa model 5540 legaci could someon pleas help us identifi whether support in legaci firewal upgrad io 91 6 latest version avail box asa configipsecpropos protocol esp integr ipsecpropos mode commandsopt md5 set hash md5 null set hash null sha1 set hash sha1 thank vishnu,ASA SHA256 Integrity for IKEV2 IPSEC Proposal,https://supportforums.cisco.com/discussion/13040846/asa-sha256-integrity-ikev2-ipsec-proposal,,,,,,,,,3
143,590,2016,need help set up static nat between oursit vendor oursit subnet 101402024 vendor use someth els request nat 101402024 102402024 vpn see 10140 10240 help appreci believ crypo map acl need adjust well run 82 version local site asa vpn tunel asa vendor site thank in advanc asa vpn static nat,Static NAT from 10.140.2.0 to 10.240.2.0 over VPN,https://supportforums.cisco.com/discussion/12981121/static-nat-1014020-1024020-over-vpn,,,,,,,,,3
144,1011,2016,doubt sequenc number map map wish put less prioriti put higher sequenc number 1 wish put 3 remov map map internetmap0 1 ipsecisakmp dynam 1111 site2sit vpn dynam extrem add new map desir sequenc number map internetmap0 3 ipsecisakmp dynam 1111 posibl chang sequenc number without first delet map thank sorri english,Change Sequence number on a created cryptomap,https://supportforums.cisco.com/discussion/12879006/change-sequence-number-created-cryptomap,,,,,,,,,3
145,1794,2015,troubl set up anyconnect vpn router pre ccent level mostli follow tutori think miss someth simpl fairli simpl setup 2851 one interfac face 1921681024 lan public ip creat 1921682024 network vpn user mainli android phone connect mobil network access serverssecur camerasetc use local ip phone connect get ip connect commun lan properli vpn client ping 1921681254 router lan ip devic network howev devic lan ping vpn client 1921682x address copi current config sanit certain item also past sh ip rout rememb novic pleas forgiv kludg router config sh run build configur current configur 5782 byte last configur chang 022424 utc sat sep 5 2015 version 151 servic timestamp debug datetim msec servic timestamp log datetim msec servic passwordencrypt hostnam bootstartmark bootendmark enabl secret 5 1 0 aaa newmodel aaa authent login default local aaa authent login sslvpn local aaa author exec default local aaa sessionid common dot11 syslog ip sourcerout ip cef ip dhcp excludedaddress 1921681200 1921681254 ip dhcp excludedaddress 19216811 192168110 ip dhcp pool lan network 19216810 2552552550 dnsserver 1921681254 defaultrout 1921681254 ip domain name com ip host switch 1921681253 ip nameserv 8888 login blockfor 2000 attempt 4 within 60 login quietmod accessclass sshmgmt ipv6 cef multilink bundlenam authent voicecard 0 pki token default remov timeout 0 pki trustpoint mytrustpoint enrol selfsign serialnumb subjectnam cn117certif revocationcheck crl rsakeypair myrsakey pki certif chain mytrustpoint certif selfsign 01 quit licens udi pid cisco2851 sn ftx1026a54i usernam secret 5 1 yv e9 usernam secret 5 1 x0nl ko redund ip ssh version 2 interfac gigabitethernet00 descript lan ip address 1921681254 2552552550 ip nat insid ip virtualreassembl in duplex auto speed auto interfac gigabitethernet01 descript wan ip dhcp client request tftpserveraddress ip dhcp client request domainnam ip address dhcp ip accessgroup aclwaninterfac in ip redirect ip proxyarp ip nat outsid ip virtualreassembl in duplex auto speed auto cdp enabl interfac serial000 ip address shutdown interfac virtualtemplate1 ip local pool webvpnpool 1921682100 1921682110 ip forwardprotocol nd ip http server ip http secureserv ip dn server ip nat insid sourc list insidenataddress interfac gigabitethernet01 overload ip accesslist standard insidenataddress permit 19216810 000255 permit 19216820 000255 ip accesslist standard sshmgmt permit 19216810 000255 permit 20721000 00255255 ip accesslist extend aclwaninterfac deni udp eq snmp deni tcp eq domain deni tcp eq echo deni tcp eq daytim deni tcp eq chargen deni tcp eq telnet deni tcp eq finger deni udp eq domain deni ip 127000 0255255255 deni ip 19216800 00255255 permit tcp eq 443 permit ip log esm config nl resptimeout 1 cpd crid 1 controlplan mgcp profil default gatekeep shutdown line con 0 exectimeout 0 0 log synchron line aux 0 exectimeout 0 0 log synchron line vti 0 4 exectimeout 0 0 log synchron transport input ssh line vti 5 15 exectimeout 0 0 log synchron transport input ssh schedul alloc 20000 1000 webvpn gateway ciscowebvpngateway ip interfac gigabitethernet01 port 443 ssl encrypt rc4md5 ssl trustpoint mytrustpoint inservic webvpn instal svc flash webvpnanyconnectlinux3103103k9pkg sequenc 1 webvpn context ciscowebvpn titl firewallcx webvpn power ssl authent verifi urllist rewrit acl sslacl permit ip 19216810 2552552550 19216820 2552552550 permit ip 19216820 2552552550 19216810 2552552550 permit ip 19216800 25525500 19216800 25525500 loginmessag secur webvpn polici group webvpnpolici function svcrequir filter tunnel sslacl svc addresspool webvpnpool netmask 2552552550 svc rekey method newtunnel svc split includ 19216810 2552552550 defaultgrouppolici webvpnpolici aaa authent list sslvpn gateway ciscowebvpngateway maxus 5 inservic end gateway last resort network 0000 00000 2540 via 1 isp subnet 1 subnet isp 2540 via publicgateway gigabitethernet01 0016 variabl subnet 2 subnet 2 mask c 023 directli connect gigabitethernet01 l 32 directli connect gigabitethernet01 1921681024 variabl subnet 2 subnet 2 mask c 1921681024 directli connect gigabitethernet00 l 192168125432 directli connect gigabitethernet00 1921682032 subnet 1 subnet 1921682100 00 via 0000 virtualaccess1 2851 vpn anyconnect webvpn,Trouble setting up AnyConnect VPN,https://supportforums.cisco.com/discussion/12599341/trouble-setting-anyconnect-vpn,,,,,,,,,2
